"name","region"
"Užpirdžiai","https://sws.geonames.org/593612/"
"Užpelkių Miškas","https://sws.geonames.org/593614/"
"Užmiškis","https://sws.geonames.org/593625/"
"Užbičiai","https://sws.geonames.org/593660/"
"Užbaliai","https://sws.geonames.org/593663/"
"Ušna","https://sws.geonames.org/593680/"
"Usantai","https://sws.geonames.org/593684/"
"Urviniai","https://sws.geonames.org/593686/"
"Urka","https://sws.geonames.org/593692/"
"Urbiškiai","https://sws.geonames.org/593693/"
"Upynikė","https://sws.geonames.org/593698/"
"Upyna","https://sws.geonames.org/593702/"
"Upikas","https://sws.geonames.org/593709/"
"Upė","https://sws.geonames.org/593710/"
"Uosto Dvaras","https://sws.geonames.org/593714/"
"Uoksai","https://sws.geonames.org/593719/"
"Uogys","https://sws.geonames.org/593720/"
"Unkuriai","https://sws.geonames.org/593722/"
"Ūdrupis","https://sws.geonames.org/593737/"
"Tytuvėnų Miškas","https://sws.geonames.org/593745/"
"Tytuva","https://sws.geonames.org/593749/"
"Tyrupis","https://sws.geonames.org/593750/"
"Tyruliai","https://sws.geonames.org/593751/"
"Tyrelis","https://sws.geonames.org/593754/"
"Tyrelio Miškas","https://sws.geonames.org/593755/"
"Tvirbutiškė","https://sws.geonames.org/593760/"
"Turupėlis","https://sws.geonames.org/593774/"
"Stotis Tūriškiai","https://sws.geonames.org/593777/"
"Stotis Turgalaukis","https://sws.geonames.org/593779/"
"Tuliejai","https://sws.geonames.org/593790/"
"Trybance","https://sws.geonames.org/593804/"
"Trumpiškių Miškas","https://sws.geonames.org/593806/"
"Trumpė","https://sws.geonames.org/593810/"
"Stotis Trumbatiškis","https://sws.geonames.org/593815/"
"Trišiūkštė","https://sws.geonames.org/593828/"
"Trimėsėdis","https://sws.geonames.org/593831/"
"Trakučiai","https://sws.geonames.org/593851/"
"Totoriškis","https://sws.geonames.org/593875/"
"Timsrupė","https://sws.geonames.org/593901/"
"Terešiškės","https://sws.geonames.org/593917/"
"Teresdvaris","https://sws.geonames.org/593918/"
"Tenžė","https://sws.geonames.org/593919/"
"Tekoriškis","https://sws.geonames.org/593930/"
"Tautusių Pelkė","https://sws.geonames.org/593935/"
"Tausalas","https://sws.geonames.org/593946/"
"Kaňur","https://sws.geonames.org/3059570/"
"Javorníky","https://sws.geonames.org/3059664/"
"Javorník nad Minaříkem","https://sws.geonames.org/3059665/"
"Javorník","https://sws.geonames.org/3059666/"
"Zlín","https://sws.geonames.org/3339578/"
"Pilský potok","https://sws.geonames.org/3068309/"
"Petrovický potok","https://sws.geonames.org/3068339/"
"Perninský potok","https://sws.geonames.org/3068422/"
"Perlový potok","https://sws.geonames.org/3068430/"
"Pavlovské vrchy","https://sws.geonames.org/3068500/"
"Padrťský potok","https://sws.geonames.org/3068638/"
"Paběnický potok","https://sws.geonames.org/3068654/"
"Ostrovský potok","https://sws.geonames.org/3068755/"
"Údolní nádrž Orlík","https://sws.geonames.org/3068879/"
"Orličkovský potok","https://sws.geonames.org/3068886/"
"Opatovický Průplav","https://sws.geonames.org/3068931/"
"Olšinka","https://sws.geonames.org/3068987/"
"Olša","https://sws.geonames.org/3069005/"
"Olešnický potok","https://sws.geonames.org/3069016/"
"Oderské vrchy","https://sws.geonames.org/3069154/"
"Obrtka","https://sws.geonames.org/3069176/"
"Oborské polesí","https://sws.geonames.org/3069186/"
"Údolní nádrž Nýrsko","https://sws.geonames.org/3069229/"
"Nučický potok","https://sws.geonames.org/3069252/"
"Novosvětský Průsmyk","https://sws.geonames.org/3069388/"
"Novohradka","https://sws.geonames.org/3069402/"
"Nežárka","https://sws.geonames.org/3069772/"
"Nejzbach","https://sws.geonames.org/3069932/"
"Údolní nádrž Nechranice","https://sws.geonames.org/3069977/"
"Načetínský potok","https://sws.geonames.org/3070124/"
"Mže","https://sws.geonames.org/3070134/"
"Mühlbach","https://sws.geonames.org/3070206/"
"Mohelenský potok","https://sws.geonames.org/3070209/"
"Mračský potok","https://sws.geonames.org/3070256/"
"Mokřanský potok","https://sws.geonames.org/3070387/"
"Mojena","https://sws.geonames.org/3070401/"
"Müglitz","https://sws.geonames.org/3070406/"
"Modla","https://sws.geonames.org/3070433/"
"Mlýnský potok","https://sws.geonames.org/3070471/"
"Mlýnský potok","https://sws.geonames.org/3070472/"
"Mlýnská Strouha","https://sws.geonames.org/3070475/"
"Mlacký potok","https://sws.geonames.org/3070545/"
"Merklinský potok","https://sws.geonames.org/3070843/"
"Merboltický potok","https://sws.geonames.org/3070850/"
"Mastník","https://sws.geonames.org/3070931/"
"Masárka","https://sws.geonames.org/3070950/"
"Martinický potok","https://sws.geonames.org/3070960/"
"Martinický potok","https://sws.geonames.org/3070961/"
"Manětínský potok","https://sws.geonames.org/3071045/"
"Mandau","https://sws.geonames.org/3071050/"
"Malše","https://sws.geonames.org/3071100/"
"Maloninský potok","https://sws.geonames.org/3071111/"
"Malina","https://sws.geonames.org/3071131/"
"Malesovský potok","https://sws.geonames.org/3071150/"
"Máchovo jezero","https://sws.geonames.org/3071285/"
"Luzný potok","https://sws.geonames.org/3071313/"
"Lužnice","https://sws.geonames.org/3071315/"
"Lukovský potok","https://sws.geonames.org/3071359/"
"Luhačovicky potok","https://sws.geonames.org/3071406/"
"Lučicky potok","https://sws.geonames.org/3071441/"
"Lubi potok","https://sws.geonames.org/3071464/"
"Loučná","https://sws.geonames.org/3071538/"
"Losinský potok","https://sws.geonames.org/3071582/"
"Losenický potok","https://sws.geonames.org/3071585/"
"Lodrantka","https://sws.geonames.org/3071636/"
"Loděnice","https://sws.geonames.org/3071639/"
"Litenčické vrchy","https://sws.geonames.org/3071697/"
"Litavka","https://sws.geonames.org/3071702/"
"Líšnický potok","https://sws.geonames.org/3071712/"
"Údolní nádrž Lipno","https://sws.geonames.org/3071788/"
"Lichnický potok","https://sws.geonames.org/3071876/"
"Liboc","https://sws.geonames.org/3071915/"
"Ležák","https://sws.geonames.org/3072118/"
"Lejckovský potok","https://sws.geonames.org/3072227/"
"Laterální kanál","https://sws.geonames.org/3072307/"
"Prameny Labe","https://sws.geonames.org/3072374/"
"Kykula","https://sws.geonames.org/3072398/"
"Kůlenský revír","https://sws.geonames.org/3072547/"
"Kudlovický potok","https://sws.geonames.org/3072556/"
"Údolní nádrž Kružberk","https://sws.geonames.org/3072586/"
"Křtinský potok","https://sws.geonames.org/3072619/"
"Křepický potok","https://sws.geonames.org/3072758/"
"Kralovický potok","https://sws.geonames.org/3072938/"
"Koželský potok","https://sws.geonames.org/3073041/"
"Kotelský potok","https://sws.geonames.org/3073110/"
"Kosový potok","https://sws.geonames.org/3073174/"
"Košátecký potok","https://sws.geonames.org/3073208/"
"Konopištský potok","https://sws.geonames.org/3073285/"
"Končinský potok","https://sws.geonames.org/3073314/"
"Kocába","https://sws.geonames.org/3073464/"
"Kobylí potok","https://sws.geonames.org/3073475/"
"Knovízský potok","https://sws.geonames.org/3073498/"
"Údolní nádrž Klíčava","https://sws.geonames.org/3073607/"
"Klíčava","https://sws.geonames.org/3073608/"
"Trójmorski Wierch","https://sws.geonames.org/3073624/"
"Klapský potok","https://sws.geonames.org/3073677/"
"Klapovský potok","https://sws.geonames.org/3073678/"
"Kejtův potok","https://sws.geonames.org/3073733/"
"Karlický potok","https://sws.geonames.org/3073844/"
"Kaní potok","https://sws.geonames.org/3073870/"
"Kamenný vrch","https://sws.geonames.org/3073888/"
"Kamenický potok","https://sws.geonames.org/3073929/"
"Kamenice","https://sws.geonames.org/3073937/"
"Kajovský potok","https://sws.geonames.org/3074003/"
"Jizera","https://sws.geonames.org/3074077/"
"Jiříkovský potok","https://sws.geonames.org/3074114/"
"Jiráskův Kraj","https://sws.geonames.org/3074138/"
"Jilovský potok","https://sws.geonames.org/3074173/"
"Jílecký potok","https://sws.geonames.org/3074192/"
"Jihlavské vrchy","https://sws.geonames.org/3074195/"
"Jevíčka","https://sws.geonames.org/3074242/"
"Jevanský potok","https://sws.geonames.org/3074244/"
"Ještědský potok","https://sws.geonames.org/3074268/"
"Jesenický potok","https://sws.geonames.org/3074282/"
"Údolní nádrž Jesenice","https://sws.geonames.org/3074283/"
"Javorník [Brumov-Bylnice-Svatý Štěpán]","https://sws.geonames.org/3074406/"
"Janský potok","https://sws.geonames.org/3074477/"
"Janovický potok","https://sws.geonames.org/3074486/"
"Hutná","https://sws.geonames.org/3074665/"
"Husí potok","https://sws.geonames.org/3074684/"
"Hůrky","https://sws.geonames.org/3074698/"
"Hůrecký Rybník","https://sws.geonames.org/3074715/"
"Hudlický revír","https://sws.geonames.org/3074736/"
"Wielki potok","https://sws.geonames.org/3074793/"
"Hrejkovický potok","https://sws.geonames.org/3074842/"
"Hranični potok","https://sws.geonames.org/3074879/"
"Hradecký potok","https://sws.geonames.org/3074965/"
"Údolní nádrž Hracholusky","https://sws.geonames.org/3075000/"
"Hostýnské vrchy","https://sws.geonames.org/3075033/"
"Homolské Lesy","https://sws.geonames.org/3075546/"
"Holý vrch","https://sws.geonames.org/3075555/"
"Holoubkovský potok","https://sws.geonames.org/3075585/"
"Holetinka","https://sws.geonames.org/3075602/"
"Hluboký potok","https://sws.geonames.org/3075721/"
"(( Hirsch-Bach ))","https://sws.geonames.org/3075824/"
"Hasina","https://sws.geonames.org/3075935/"
"Habrový potok","https://sws.geonames.org/3076055/"
"Filipohuťský revír","https://sws.geonames.org/3076189/"
"Falknov Kamenice","https://sws.geonames.org/3076203/"
"Edmundova Soutěska","https://sws.geonames.org/3076223/"
"Petrovický potok","https://sws.geonames.org/3337410/"
"Bohumilećsky Rybník","https://sws.geonames.org/3337417/"
"Újezd","https://sws.geonames.org/6285772/"
"Počernický rybník","https://sws.geonames.org/6285773/"
"Ústí Svépravického potoka do Rokytky","https://sws.geonames.org/6285776/"
"Neisse River","https://sws.geonames.org/2866578/"
"Natschbach","https://sws.geonames.org/2866963/"
"Plzeňský kraj","https://sws.geonames.org/3339575/"
"Mordýřka","https://sws.geonames.org/6269542/"
"Pytlík","https://sws.geonames.org/6269543/"
"Pařezský rybník","https://sws.geonames.org/6290307/"
"Oborský rybník","https://sws.geonames.org/6290308/"
"Čelákovická pískovna","https://sws.geonames.org/6295552/"
"Souš","https://sws.geonames.org/6295556/"
"Klokočské skály","https://sws.geonames.org/6295557/"
"Údolní nádrž Štěchovice","https://sws.geonames.org/6295570/"
"Rozvodí","https://sws.geonames.org/6295576/"
"Stará řeka","https://sws.geonames.org/6295577/"
"Trójstyk POL-CZE-SVK","https://sws.geonames.org/6615351/"
"Beskyd","https://sws.geonames.org/6639709/"
"Soběšické rybníčky","https://sws.geonames.org/6639856/"
"Brněnská přehrada","https://sws.geonames.org/6692121/"
"Helenčina studánka","https://sws.geonames.org/6692123/"
"Ríšova studánka","https://sws.geonames.org/6692124/"
"Wilsonův les","https://sws.geonames.org/6694697/"
"Masarykův háj","https://sws.geonames.org/6694698/"
"Žebětínský rybník","https://sws.geonames.org/6698112/"
"Oslava","https://sws.geonames.org/6690332/"
"k.260 [Moravský Źižkov]","https://sws.geonames.org/9072605/"
"(Staníkovci) [Bílá]","https://sws.geonames.org/12059889/"
"Plačkův les","https://sws.geonames.org/11874017/"
"Čudácka [Bílá]","https://sws.geonames.org/11996353/"
"Forst Kirchen","https://sws.geonames.org/2890585/"
"Kirch-Berg","https://sws.geonames.org/2890652/"
"Kilver-Bach","https://sws.geonames.org/2890902/"
"Kiefengrund","https://sws.geonames.org/2891198/"
"Kendel","https://sws.geonames.org/2891613/"
"Kemeler Heide","https://sws.geonames.org/2891712/"
"Kembach","https://sws.geonames.org/2891719/"
"Talsperre Kelbra","https://sws.geonames.org/2891843/"
"Kauzberge","https://sws.geonames.org/2892015/"
"Kaufunger Wald","https://sws.geonames.org/2892070/"
"Katzsohl-Bach","https://sws.geonames.org/2892110/"
"Karwe","https://sws.geonames.org/2892619/"
"Karower Hauptgraben","https://sws.geonames.org/2892701/"
"Leutascher Dreitorspitze","https://sws.geonames.org/2892802/"
"Kapellensee","https://sws.geonames.org/2893126/"
"Kanzelklippe","https://sws.geonames.org/2893178/"
"Kalte Bode","https://sws.geonames.org/2893677/"
"Jeetzel","https://sws.geonames.org/2895076/"
"Jägerhübel","https://sws.geonames.org/2895384/"
"Jagenbruch","https://sws.geonames.org/2895442/"
"Itter","https://sws.geonames.org/2895585/"
"Isar","https://sws.geonames.org/2895727/"
"Irsen-Bach","https://sws.geonames.org/2895742/"
"Forst Ilsenburg","https://sws.geonames.org/2896482/"
"Ilse","https://sws.geonames.org/2896492/"
"Ilm","https://sws.geonames.org/2896519/"
"Ifta","https://sws.geonames.org/2896723/"
"Ichte","https://sws.geonames.org/2896770/"
"Hurle","https://sws.geonames.org/2897243/"
"Hungershäuser Bach","https://sws.geonames.org/2897360/"
"Huldenbach","https://sws.geonames.org/2897876/"
"Großer Pälitzsee","https://sws.geonames.org/2916134/"
"Große Röder","https://sws.geonames.org/2916144/"
"Großer Mechowsee","https://sws.geonames.org/2916187/"
"Großer Kanal","https://sws.geonames.org/2916289/"
"Großer Hundstod","https://sws.geonames.org/2916303/"
"Großer Glietzensee","https://sws.geonames.org/2916379/"
"Groß Glienicker See","https://sws.geonames.org/2916381/"
"Großer Boberow See","https://sws.geonames.org/2916497/"
"Großer Bermannsgrund","https://sws.geonames.org/2916505/"
"Große Arnspitze","https://sws.geonames.org/2916828/"
"Griebnitz See","https://sws.geonames.org/2917494/"
"Grenz Graben","https://sws.geonames.org/2917652/"
"Grenz-Graben","https://sws.geonames.org/2917655/"
"Grenzgraben","https://sws.geonames.org/2917660/"
"Grenzgraben","https://sws.geonames.org/2917661/"
"Grenzgraben","https://sws.geonames.org/2917665/"
"Grenzberge","https://sws.geonames.org/2917680/"
"Grenz-Bach","https://sws.geonames.org/2917690/"
"Gosener Graben","https://sws.geonames.org/2918852/"
"Gosen-Berge","https://sws.geonames.org/2918854/"
"Gorrenberge","https://sws.geonames.org/2918945/"
"Göltzsch","https://sws.geonames.org/2919169/"
"Goldensee","https://sws.geonames.org/2919313/"
"Goldene Aue","https://sws.geonames.org/2919337/"
"Goldbach","https://sws.geonames.org/2919431/"
"Göben-Graben","https://sws.geonames.org/2919634/"
"Glambeck-See","https://sws.geonames.org/2920211/"
"Giesenschlagsee","https://sws.geonames.org/2920541/"
"Gienicken-Bach","https://sws.geonames.org/2920617/"
"Geuenbach","https://sws.geonames.org/2920770/"
"Gersprenz","https://sws.geonames.org/2920918/"
"Geisstallhöhe","https://sws.geonames.org/2921583/"
"Geise","https://sws.geonames.org/2921762/"
"Geisa","https://sws.geonames.org/2921815/"
"Gehlsbach","https://sws.geonames.org/2922025/"
"Gehle","https://sws.geonames.org/2922034/"
"Geeste","https://sws.geonames.org/2922111/"
"Gatterlköpfe","https://sws.geonames.org/2922321/"
"Garbe","https://sws.geonames.org/2922601/"
"Galmer Berge","https://sws.geonames.org/2922792/"
"Gabel-Berge","https://sws.geonames.org/2923466/"
"Fürstenauer See","https://sws.geonames.org/2923656/"
"Funtenseetauern","https://sws.geonames.org/2923717/"
"Fuchshaldenbach","https://sws.geonames.org/2923944/"
"Fuchsberge","https://sws.geonames.org/2923972/"
"Fuchs-Berge","https://sws.geonames.org/2923985/"
"Fuchs-Berge","https://sws.geonames.org/2923986/"
"Effelder","https://sws.geonames.org/2933296/"
"Eckertal","https://sws.geonames.org/2933598/"
"Ecker-Stausee","https://sws.geonames.org/2933600/"
"Eckergraben","https://sws.geonames.org/2933631/"
"Ecker","https://sws.geonames.org/2933636/"
"Dumme","https://sws.geonames.org/2934646/"
"Dumme","https://sws.geonames.org/2934647/"
"Dübener Heide","https://sws.geonames.org/2934787/"
"Drinowhavel","https://sws.geonames.org/2934932/"
"Drewisch-Graben","https://sws.geonames.org/2934985/"
"Dreiwappen","https://sws.geonames.org/2935062/"
"Dreetzsee","https://sws.geonames.org/2935263/"
"Dosse","https://sws.geonames.org/2935458/"
"Dorfstelle Timmenrode","https://sws.geonames.org/2935882/"
"Döllau","https://sws.geonames.org/2936392/"
"Dinkel","https://sws.geonames.org/2936895/"
"Die Schanzberge","https://sws.geonames.org/2937248/"
"Die Reiboldsgrün","https://sws.geonames.org/2937278/"
"Die Klapperberge","https://sws.geonames.org/2937444/"
"Die Horst","https://sws.geonames.org/2937477/"
"Die Garbe","https://sws.geonames.org/2937523/"
"Deutsches Holz","https://sws.geonames.org/2937810/"
"Das Ried","https://sws.geonames.org/2938820/"
"Dammsee","https://sws.geonames.org/2939110/"
"Dämeritzsee","https://sws.geonames.org/2939228/"
"Dallbek","https://sws.geonames.org/2939297/"
"Dahme","https://sws.geonames.org/2939386/"
"Dahlemer-Bach","https://sws.geonames.org/2939439/"
"Crossinsee","https://sws.geonames.org/2939719/"
"Carwitzer See","https://sws.geonames.org/2940250/"
"Canower See","https://sws.geonames.org/2940337/"
"Buschdörfer","https://sws.geonames.org/2940867/"
"Bült-Graben","https://sws.geonames.org/2941718/"
"Spitzsand","https://sws.geonames.org/3230207/"
"Klotzenloch","https://sws.geonames.org/3230208/"
"Neue Luechtergrund","https://sws.geonames.org/3230217/"
"Juister Riff","https://sws.geonames.org/3230221/"
"Witte Venn","https://sws.geonames.org/2744273/"
"Westerwoldsche A","https://sws.geonames.org/2744666/"
"Hoge Veenkanal","https://sws.geonames.org/2745605/"
"Schwalm","https://sws.geonames.org/2746549/"
"Grenzaa","https://sws.geonames.org/2747513/"
"Rothen Bach","https://sws.geonames.org/2747963/"
"Regnieter Bach","https://sws.geonames.org/2748272/"
"Radewijkerbeek","https://sws.geonames.org/2748350/"
"Bijlandsch Kanaal","https://sws.geonames.org/2758950/"
"Nordhorn-Almelo-Kanal","https://sws.geonames.org/2759885/"
"Bavaria","https://sws.geonames.org/2951839/"
"Tiroler Achen","https://sws.geonames.org/2783037/"
"Franken","https://sws.geonames.org/2803465/"
"Hoogeveenkanaal","https://sws.geonames.org/2803466/"
"Wild","https://sws.geonames.org/2803467/"
"Zwölffüssiger Graben","https://sws.geonames.org/2803481/"
"Thuringia","https://sws.geonames.org/2822542/"
"Schleswig-Holstein","https://sws.geonames.org/2838632/"
"Saxony-Anhalt","https://sws.geonames.org/2842565/"
"Saxony","https://sws.geonames.org/2842566/"
"North Rhine-Westphalia","https://sws.geonames.org/2861876/"
"Lower Saxony","https://sws.geonames.org/2862926/"
"Hesse","https://sws.geonames.org/2905330/"
"Land Berlin","https://sws.geonames.org/2950157/"
"Baden-Württemberg","https://sws.geonames.org/2953481/"
"Weilroder Eller","https://sws.geonames.org/2812489/"
"Weide","https://sws.geonames.org/2813065/"
"Weida","https://sws.geonames.org/2813108/"
"Wedeler Au","https://sws.geonames.org/2813463/"
"Warme Bode","https://sws.geonames.org/2814082/"
"Warme Aue","https://sws.geonames.org/2814085/"
"Wangener Grund","https://sws.geonames.org/2814274/"
"Walse","https://sws.geonames.org/2814475/"
"Waldtal","https://sws.geonames.org/2814770/"
"Wagenwasser","https://sws.geonames.org/2815492/"
"Wagendrischelhorn","https://sws.geonames.org/2815525/"
"Wadrillbach","https://sws.geonames.org/2815555/"
"Vogtland","https://sws.geonames.org/2816787/"
"Vinter Moor","https://sws.geonames.org/2817162/"
"Viehkogel","https://sws.geonames.org/2817438/"
"Veener Ley","https://sws.geonames.org/2817794/"
"Unter Kastavensee","https://sws.geonames.org/2819264/"
"Unterharz","https://sws.geonames.org/2819420/"
"Unterelbe","https://sws.geonames.org/2819733/"
"Unstrut","https://sws.geonames.org/2820064/"
"Ulster","https://sws.geonames.org/2820208/"
"Twiste","https://sws.geonames.org/2820647/"
"Twernsee","https://sws.geonames.org/2820666/"
"Stangenruck","https://sws.geonames.org/2829540/"
"Stadtsee","https://sws.geonames.org/2829747/"
"Sprotte","https://sws.geonames.org/2829987/"
"Spreewitzer Heide","https://sws.geonames.org/2830093/"
"Spessart","https://sws.geonames.org/2830590/"
"Sonntagshorn","https://sws.geonames.org/2831107/"
"Sonnenklippe","https://sws.geonames.org/2831152/"
"Sinn","https://sws.geonames.org/2831895/"
"Siegerland","https://sws.geonames.org/2832477/"
"Siefertsgrund","https://sws.geonames.org/2832527/"
"Siebengemeindewald","https://sws.geonames.org/2832703/"
"Senster Heide","https://sws.geonames.org/2832987/"
"Selfkant","https://sws.geonames.org/2833256/"
"Seege","https://sws.geonames.org/2833840/"
"Seebener Haupt-Graben","https://sws.geonames.org/2833974/"
"Sedlitzgraben","https://sws.geonames.org/2834050/"
"Seddinsee","https://sws.geonames.org/2834062/"
"Schweinsand","https://sws.geonames.org/2834475/"
"Schwarzwalder Hochwald","https://sws.geonames.org/2834684/"
"Schwarze See","https://sws.geonames.org/2834792/"
"Schwarzer Busch","https://sws.geonames.org/2834847/"
"Schwarze Pumpe","https://sws.geonames.org/2834897/"
"Schwarz-Bach","https://sws.geonames.org/2835139/"
"Schwanengraben","https://sws.geonames.org/2835273/"
"Schwanen Filz","https://sws.geonames.org/2835275/"
"Schulzen-See","https://sws.geonames.org/2835763/"
"Schraden","https://sws.geonames.org/2836221/"
"Le Schneeberg","https://sws.geonames.org/2837492/"
"Schnauder","https://sws.geonames.org/2837532/"
"Schnarcherklippen","https://sws.geonames.org/2837548/"
"Schmiedebruch","https://sws.geonames.org/2837781/"
"Schmidtsee","https://sws.geonames.org/2837822/"
"Schmerwitzer Forst","https://sws.geonames.org/2837909/"
"Ries","https://sws.geonames.org/2846942/"
"Schiener Bach","https://sws.geonames.org/2658739/"
"Lunkenbach","https://sws.geonames.org/2659829/"
"Zitzer Landgraben","https://sws.geonames.org/2803991/"
"Zittau Mountains","https://sws.geonames.org/2804007/"
"Zinnbach","https://sws.geonames.org/2804118/"
"Ziesel-Bach","https://sws.geonames.org/2804270/"
"Ziernsee","https://sws.geonames.org/2804287/"
"Forst Ziegenberg","https://sws.geonames.org/2804404/"
"Zeuthener See","https://sws.geonames.org/2804645/"
"Zerlingsee","https://sws.geonames.org/2804738/"
"Zellendorfer Heide","https://sws.geonames.org/2804853/"
"Zeitera","https://sws.geonames.org/2804940/"
"Zehrengraben","https://sws.geonames.org/2805026/"
"Zehnfüssiger Graben","https://sws.geonames.org/2805043/"
"Zahrensee","https://sws.geonames.org/2805302/"
"Wijlermeer","https://sws.geonames.org/2805390/"
"Wyhra","https://sws.geonames.org/2805398/"
"Worm","https://sws.geonames.org/2805696/"
"Wümme","https://sws.geonames.org/2805811/"
"Wuhle","https://sws.geonames.org/2805973/"
"Wörpe","https://sws.geonames.org/2806116/"
"Wörmke-Bach","https://sws.geonames.org/2806146/"
"Witt Moor","https://sws.geonames.org/2807221/"
"Wisenta","https://sws.geonames.org/2807470/"
"Wipper Aller","https://sws.geonames.org/2807601/"
"Windmühlen-Berge","https://sws.geonames.org/2808114/"
"Windhahn","https://sws.geonames.org/2808202/"
"Wiesenberge","https://sws.geonames.org/2809265/"
"Wiese","https://sws.geonames.org/2809323/"
"Wiera","https://sws.geonames.org/2809422/"
"Wiehen Hills","https://sws.geonames.org/2809518/"
"Wieda","https://sws.geonames.org/2809644/"
"Wettersteinwand","https://sws.geonames.org/2809950/"
"Wethau","https://sws.geonames.org/2810023/"
"Westliche Karwendelspitze","https://sws.geonames.org/2810079/"
"Westerwald","https://sws.geonames.org/2810172/"
"Weser-Elbe Kanal","https://sws.geonames.org/2810646/"
"Weserbergland","https://sws.geonames.org/2810648/"
"Werra","https://sws.geonames.org/2810762/"
"Wernsdorfer See","https://sws.geonames.org/2810776/"
"Werft-Graben","https://sws.geonames.org/2810905/"
"Stotis Tarvainiai","https://sws.geonames.org/593982/"
"Stotis Taruškos","https://sws.geonames.org/593983/"
"Tolimėnai","https://sws.geonames.org/593997/"
"Tadaičiai","https://sws.geonames.org/594003/"
"Šyša","https://sws.geonames.org/594010/"
"Švetelė","https://sws.geonames.org/594036/"
"Šventupis","https://sws.geonames.org/594041/"
"Šventupis","https://sws.geonames.org/594042/"
"Šventupis","https://sws.geonames.org/594044/"
"Šventų Miškas","https://sws.geonames.org/594045/"
"Šventoji","https://sws.geonames.org/594048/"
"Švendrai","https://sws.geonames.org/594061/"
"Svarai","https://sws.geonames.org/594079/"
"Suvainiškis","https://sws.geonames.org/594090/"
"Shushve","https://sws.geonames.org/594098/"
"Šurvilai","https://sws.geonames.org/594104/"
"Suliava","https://sws.geonames.org/594131/"
"Stotis Sugintai","https://sws.geonames.org/594156/"
"Suginčiai","https://sws.geonames.org/594159/"
"Sūduvos Aukštuma","https://sws.geonames.org/594166/"
"Stumbragirėliai","https://sws.geonames.org/594184/"
"Stukai","https://sws.geonames.org/594189/"
"Sirvėta","https://sws.geonames.org/594195/"
"Strugaičiai","https://sws.geonames.org/594198/"
"Stromkalnis","https://sws.geonames.org/594201/"
"Striuptai","https://sws.geonames.org/594203/"
"Strėvininkai","https://sws.geonames.org/594210/"
"Strepių Pelkė","https://sws.geonames.org/594213/"
"Strebeikiai","https://sws.geonames.org/594216/"
"Stogalėnai","https://sws.geonames.org/594235/"
"Stebėkiai Naujieji","https://sws.geonames.org/594262/"
"Staroliškis","https://sws.geonames.org/594274/"
"Stotis Steponiškė","https://sws.geonames.org/594279/"
"Staniūnai","https://sws.geonames.org/594284/"
"Sruoja","https://sws.geonames.org/594321/"
"Sriubiai","https://sws.geonames.org/594323/"
"Spraudis II","https://sws.geonames.org/594329/"
"Spingiai","https://sws.geonames.org/594338/"
"Spengla","https://sws.geonames.org/594346/"
"Spalvė","https://sws.geonames.org/594350/"
"Šopė","https://sws.geonames.org/594355/"
"Sokmedžiai","https://sws.geonames.org/594362/"
"Sofijauka","https://sws.geonames.org/594366/"
"Sodybos","https://sws.geonames.org/594367/"
"Sodaičiai","https://sws.geonames.org/594379/"
"Šniūrai","https://sws.geonames.org/594383/"
"Stotis Smurgiai","https://sws.geonames.org/594393/"
"Šmilkščiai","https://sws.geonames.org/594401/"
"Smilgiai","https://sws.geonames.org/594409/"
"Smilgaitis","https://sws.geonames.org/594413/"
"Šleimiškis","https://sws.geonames.org/594455/"
"Slabada","https://sws.geonames.org/594473/"
"Slabada","https://sws.geonames.org/594476/"
"Skyplaičiai","https://sws.geonames.org/594479/"
"Skrodliai","https://sws.geonames.org/594499/"
"Skripteliai","https://sws.geonames.org/594504/"
"Skriaužiupis","https://sws.geonames.org/594506/"
"Skrabiai","https://sws.geonames.org/594514/"
"Sklinda","https://sws.geonames.org/594519/"
"Skliausčiai","https://sws.geonames.org/594521/"
"Skliausčiai","https://sws.geonames.org/594523/"
"Skirvytėlė","https://sws.geonames.org/594529/"
"Skersabaliai","https://sws.geonames.org/594551/"
"Skerdimai","https://sws.geonames.org/594555/"
"Stotis Skėmiai","https://sws.geonames.org/594557/"
"Skaisgiris","https://sws.geonames.org/594582/"
"Siurpauliai","https://sws.geonames.org/594589/"
"Sitkūnai II","https://sws.geonames.org/594600/"
"Sirvydukai","https://sws.geonames.org/594605/"
"Širvinta","https://sws.geonames.org/594608/"
"Šingaliai","https://sws.geonames.org/594626/"
"Simoniškiai","https://sws.geonames.org/594633/"
"Simanonys","https://sws.geonames.org/594647/"
"Šilupiškiai","https://sws.geonames.org/594658/"
"Šilinės Pievos","https://sws.geonames.org/594672/"
"Šilinė","https://sws.geonames.org/594674/"
"Šilėnai","https://sws.geonames.org/594683/"
"Šilelis","https://sws.geonames.org/594685/"
"Šilelio Miškas","https://sws.geonames.org/594686/"
"Sienis","https://sws.geonames.org/594717/"
"Šiemena","https://sws.geonames.org/594718/"
"Šiaušė","https://sws.geonames.org/594731/"
"Šiauliai International Airport","https://sws.geonames.org/594742/"
"Siaulenai","https://sws.geonames.org/594745/"
"Siaudyne","https://sws.geonames.org/594748/"
"Šiaudiniai","https://sws.geonames.org/594753/"
"Šetekšna","https://sws.geonames.org/594765/"
"Šetekšna","https://sws.geonames.org/594766/"
"Šešupė","https://sws.geonames.org/594770/"
